id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1263092156392181762,Wed May 20 13:00:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 06:33 Parking on #Pedestrian Pavements and #Sidewalks is not only DANGEROUS but is inconsiderate, inhumane and Selfish.  http…",:33 Parking Pavements DANGEROUS inconsiderate inhumane Selfish http…,"Sentiment(polarity=-0.6666666666666666, subjectivity=0.9333333333333332)",-0.6666666666666666,0.9333333333333332,en,0,23,reaganclean,,"Pedestrian, Sidewalks",Ma3Route,Nairobi,
1263091331645095937,Wed May 20 12:56:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Robbers steal car but unable to drive it  because it was manual drive 

#kenyantraffic via @gidifeedtv https://t.co/jdFre3PC6V",Robbers steal car unable drive manual drive via,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,en,83,46,KenyanTraffic,False,kenyantraffic,gidifeedtv,Nairobi,
1263087606683893760,Wed May 20 12:42:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Recarpeting works on Limuru Road  Rosslyn Riviera Mall- Ruaka bound section. Heavy traffic on both sides… https://t.co/fvV2HJipF9,Recarpeting works Limuru Road Rosslyn Riviera Mall- Ruaka bound section Heavy traffic sides…,"Sentiment(polarity=-0.2, subjectivity=0.5)",-0.2,0.5,en,2,1,KenyanTraffic,False,,,Nairobi,
1263086420408795136,Wed May 20 12:37:24 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Juja police arrest Weitethie MCA Julius Macharia for driving a @ma3route with portrait of DP William Ruto in milita… https://t.co/uRxet1cY2W,Juja police arrest Weitethie MCA Julius Macharia driving portrait DP William Ruto milita…,"Sentiment(polarity=-0.05, subjectivity=0.0)",-0.05,0.0,en,0,0,Makaobora,False,,Ma3Route,Nairobi,
1263085637743321089,Wed May 20 12:34:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Mouchieee: Clamour for more cycle lanes and pedestrian toothpaste is a daily request by netizens. 
We will continue providing them unde…",Clamour cycle lanes pedestrian toothpaste daily request netizens We continue providing unde…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,23,shecyclesnbi,,,Mouchieee,Nairobi,
1263085604994195456,Wed May 20 12:34:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 13:26 All the roads in Kilimani that were built by the Japs and recently Ngong road, the walk paths and bike lanes have been…",:26 All roads Kilimani built Japs recently Ngong road walk paths bike lanes been…,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,0,26,shecyclesnbi,,,Ma3Route,Nairobi,
1263085484953214977,Wed May 20 12:33:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @TONYANGO Any problem with that? Vintage.,Any problem Vintage,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,kemboi_cheriot,,,"Ma3Route, TONYANGO",Nairobi,
1263084941048455168,Wed May 20 12:31:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clamour for more cycle lanes and pedestrian toothpaste is a daily request by netizens. 
We will continue providing… https://t.co/VR4yZu6KIC",Clamour cycle lanes pedestrian toothpaste daily request netizens We continue providing…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,Mouchieee,False,,,Nairobi,
1263084636441391105,Wed May 20 12:30:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clamour for more cycle lanes and pedestrian toothpaste is a daily request by netizens. 
We will continue providing… https://t.co/IUpTsCybbY",Clamour cycle lanes pedestrian toothpaste daily request netizens We continue providing…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,Mouchieee,False,,,Nairobi,
1263084631856947201,Wed May 20 12:30:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @wchege2 I thought they send via mail,I thought send via mail,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Cool15chege,,,"Ma3Route, wchege2",Nairobi,"[[36.6645733, -1.3890532], [37.0626672, -1.3890532], [37.0626672, -1.1606735], [36.6645733, -1.1606735]]"
1263083071584305152,Wed May 20 12:24:05 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Ma3Route @wchege2 You reminding to check mine,which was conducted before the pandemic of Covid-19. Just wait DCI haina haraka",You reminding check mine conducted pandemic Covid-19 Just wait DCI haina haraka,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,2wey2wey,,,"Ma3Route, wchege2",Nairobi,
1263082829648482305,Wed May 20 12:23:08 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",How a motorcycle rider can overtake safely every-time @ma3route https://t.co/PsMMs7Q8oq,How motorcycle rider overtake safely every-time,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,Makaobora,False,,Ma3Route,Nairobi,
1263079310371545088,Wed May 20 12:09:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Things made easier for you while you are on the road, call the hotline 0727700770 from any place you are .… https://t.co/Je4NobhEm6",Things made easier road call hotline place .…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,5,3,KenyanTraffic,False,,,Nairobi,
1263078920846487552,Wed May 20 12:07:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Let's service our cars at Donholm call Tonny 0721718424. https://t.co/D6jysgUU6J via @tonnyojwang #KenyanTraffic,Let 's service cars Donholm call Tonny via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,KenyanTraffic,False,KenyanTraffic,tonnyojwang,Nairobi,
1263077333365374976,Wed May 20 12:01:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Toyota vitz, 2012, pearl, 1000cc, ideal for taxi business.
we arrange for financing.
for viewing and more details y… https://t.co/DHELEE1gBy",Toyota vitz pearl cc ideal taxi business arrange financing viewing details y…,"Sentiment(polarity=0.9, subjectivity=1.0)",0.9,1.0,en,2,2,KenyanTraffic,False,,,Nairobi,
1263076840127836160,Wed May 20 11:59:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",these cars make it past police road blocks?  https://t.co/G7E8QIQVYi via @TONYANGO #KenyanTraffic,cars make past police road blocks via,"Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25,en,63,9,KenyanTraffic,False,KenyanTraffic,TONYANGO,Nairobi,
1263076726814449664,Wed May 20 11:58:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monday declared a public holiday
https://t.co/Cf12dk6Wlb via @ThikaRoadke #KenyanTraffic",Monday declared public holiday via,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,4,1,KenyanTraffic,False,KenyanTraffic,ThikaRoadke,Nairobi,
1263075745695518722,Wed May 20 11:54:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @TONYANGO And what is the probem with the car?,And probem car,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,denominah,,,"Ma3Route, TONYANGO",Nairobi,
1263074309955870722,Wed May 20 11:49:16 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ma3Route: 14:43 Monday declared a public holiday
https://t.co/3PkgkXULtJ via @ThikaRoadke",:43 Monday declared public holiday via,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,4,marvin_kiama,False,,"Ma3Route, ThikaRoadke",Nairobi,
1263071711014068229,Wed May 20 11:38:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 13:26 All the roads in Kilimani that were built by the Japs and recently Ngong road, the walk paths and bike lanes have been…",:26 All roads Kilimani built Japs recently Ngong road walk paths bike lanes been…,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,0,26,laurence_reez,,,Ma3Route,Nairobi,
1263067137410830337,Wed May 20 11:20:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 12:20 Walkable Streets help improve urban microclimates While paved roads contribute to the urban heat island effect, making…",:20 Walkable Streets help improve urban microclimates While paved roads contribute urban heat island effect making…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,JudebarazaB,,,Ma3Route,Nairobi,
1263066957429030914,Wed May 20 11:20:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 13:26 All the roads in Kilimani that were built by the Japs and recently Ngong road, the walk paths and bike lanes have been…",:26 All roads Kilimani built Japs recently Ngong road walk paths bike lanes been…,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,0,26,JudebarazaB,,,Ma3Route,Nairobi,
1263062078828486657,Wed May 20 11:00:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ma3Route: 13:26 All the roads in Kilimani that were built by the Japs and recently Ngong road, the walk paths and bike lanes have been…",:26 All roads Kilimani built Japs recently Ngong road walk paths bike lanes been…,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,0,26,kennedy_ndiritu,,,Ma3Route,Nairobi,
1263053779701846016,Wed May 20 10:27:42 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@baba_makena @Ma3Route @KeHalisi No, most of us jog outside to show off our new activewear outfits.  I have seen so… https://t.co/zeqS7b7iWG",No us jog outside show new activewear outfits I seen so…,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25227272727272726)",0.06818181818181818,0.25227272727272726,en,0,0,coachyawe,,,"baba_makena, Ma3Route, KeHalisi",Nairobi,
1263053247364976640,Wed May 20 10:25:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PatrickNgireva @kachwanya @WinWithStrategy @wakulima @DavidNdii @VusiThembekwayo @DrGnjenga @SBSKenya @iBizAfrica… https://t.co/EmUeJ2RP18,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,coachyawe,,,"PatrickNgireva, kachwanya, WinWithStrategy, wakulima, DavidNdii, VusiThembekwayo, DrGnjenga, SBSKenya, iBizAfrica",Nairobi,
1263052425277124609,Wed May 20 10:22:19 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@WinWithStrategy @WaweruWaMwaura @kachwanya @wakulima @DavidNdii @VusiThembekwayo @DrGnjenga @SBSKenya @iBizAfrica… https://t.co/a4UeiKDjLo,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,coachyawe,,,"WinWithStrategy, WaweruWaMwaura, kachwanya, wakulima, DavidNdii, VusiThembekwayo, DrGnjenga, SBSKenya, iBizAfrica",Nairobi,
1263050933589639168,Wed May 20 10:16:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What City Planners could do regarding better mobility to make Nairobi a more liveable city. Smart, successful Stree… https://t.co/r2prU36Nk8",What City Planners could regarding better mobility make Nairobi liveable city Smart successful Stree…,"Sentiment(polarity=0.48809523809523814, subjectivity=0.6976190476190475)",0.48809523809523814,0.6976190476190475,en,4,1,KenyanTraffic,False,,,Nairobi,
1263044668633341952,Wed May 20 09:51:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",One life lost ...Embu -Kiritiri ....Turn boy says they knew the brakes were faulty (watatega) na clutch they will d… https://t.co/BA8bKpfz0G,One life lost ... Embu -Kiritiri .... Turn boy says knew brakes faulty watatega na clutch d…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,17,11,KenyanTraffic,False,,,Nairobi,
1263041316088360960,Wed May 20 09:38:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kamaujst @Ma3Route @Laikipia_1 Though it may also need a mask..,Though may also need mask ..,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,1,chriskinuthia,,,"kamaujst, Ma3Route, Laikipia_1",Nairobi,
1263041165785432065,Wed May 20 09:37:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kamaujst @Ma3Route @Laikipia_1 Interested to see, if they are taking pre orders.. We jump onto the bandwagon..",Interested see taking pre orders .. We jump onto bandwagon ..,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,1,0,chriskinuthia,,,"kamaujst, Ma3Route, Laikipia_1",Nairobi,
1263038147253936128,Wed May 20 09:25:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Walkable Streets help improve urban microclimates While paved roads contribute to the urban heat island effect, mak… https://t.co/WmPh6sTkuA",Walkable Streets help improve urban microclimates While paved roads contribute urban heat island effect mak…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,12,3,KenyanTraffic,False,,,Nairobi,
1263038031222706177,Wed May 20 09:25:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Sir_Labz: Mombasa City in Kenya's coast is on course towards becoming the most People-friendly City in Africa. The City has removed obs…,Mombasa City Kenya 's coast course towards becoming People-friendly City Africa The City removed obs…,"Sentiment(polarity=0.45, subjectivity=0.8500000000000001)",0.45,0.8500000000000001,en,0,15,Mouchieee,,,Sir_Labz,Nairobi,
1263035501264633862,Wed May 20 09:15:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @InfoKfcb: 2 DAYS TO GO!!

Ladies &amp; Gentlemen....

This week's  KFCB PSV #FormNiSafi Awards is on Thika Road. 

Nominate and vote for yo…",DAYS TO GO Ladies amp Gentlemen .... This week 's KFCB PSV Awards Thika Road Nominate vote yo…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,19,KanjieTheGuy,,FormNiSafi,InfoKfcb,Nairobi,
1263033735135531009,Wed May 20 09:08:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Toyota vanguard, 2012, pearl, rear camera, steering controls, cruise control, 5 seater.
we arrange for financing,
f… https://t.co/9ofHkdwxrA",Toyota vanguard pearl rear camera steering controls cruise control seater arrange financing f…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,0,KenyanTraffic,False,,,Nairobi,
1263032819657424897,Wed May 20 09:04:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KenyanTraffic: Toyota  hilux single cub, 2011, pearl and grey available, 2500cc diesel.
We arrange for financing.
For vieing and more d…",Toyota hilux single cub pearl grey available cc diesel We arrange financing For vieing d…,"Sentiment(polarity=0.09285714285714286, subjectivity=0.2380952380952381)",0.09285714285714286,0.2380952380952381,en,0,2,jcoasugo,,,KenyanTraffic,Nairobi,
1263031404125921283,Wed May 20 08:58:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sir_Labz: We need changes on multiple levels to improve our Cities: careful infrastructure planning, investments on public transportati…",We need changes multiple levels improve Cities careful infrastructure planning investments public transportati…,"Sentiment(polarity=-0.03333333333333333, subjectivity=0.35555555555555557)",-0.03333333333333333,0.35555555555555557,en,0,6,shecyclesnbi,,,Sir_Labz,Nairobi,
1263026804870262784,Wed May 20 08:40:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @Laikipia_1 Person who came up this horrible design should repent. That thing looks like it can bite somebody.,Person came horrible design repent That thing looks like bite somebody,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,en,1,0,KennethNjeruKE,,,"Ma3Route, Laikipia_1",Nairobi,
1263024465102938112,Wed May 20 08:31:12 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Sir_Labz: Mombasa City in Kenya's coast is on course towards becoming the most People-friendly City in Africa. The City has removed obs…,Mombasa City Kenya 's coast course towards becoming People-friendly City Africa The City removed obs…,"Sentiment(polarity=0.45, subjectivity=0.8500000000000001)",0.45,0.8500000000000001,en,0,15,aomenya,,,Sir_Labz,Nairobi,
1263024273234550786,Wed May 20 08:30:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @Sir_Labz @ntsa_kenya @TransportKE @PoliceKE How about teaching these a lesson?,How teaching lesson,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,stevemaks,,,"Ma3Route, Sir_Labz, ntsa_kenya, TransportKE, PoliceKE",Nairobi,
1263022042682740737,Wed May 20 08:21:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @InfoKfcb: 4 DAYS TO GO!!!

KFCB #FomuNiSafi PSV Awards is on Thika Road this week...

Nominate your best PSV crew (driver &amp; conductor)…",DAYS TO GO KFCB PSV Awards Thika Road week ... Nominate best PSV crew driver amp conductor …,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,10,FMushukhani,,FomuNiSafi,InfoKfcb,Nairobi,
1263021914785800193,Wed May 20 08:21:04 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @InfoKfcb: 2 DAYS TO GO!!

Ladies &amp; Gentlemen....

This week's  KFCB PSV #FormNiSafi Awards is on Thika Road. 

Nominate and vote for yo…",DAYS TO GO Ladies amp Gentlemen .... This week 's KFCB PSV Awards Thika Road Nominate vote yo…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,19,FMushukhani,,FormNiSafi,InfoKfcb,Nairobi,
1263021886969085954,Wed May 20 08:20:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @InfoKfcb: 2 DAYS TO GO!!!

KFCB #FomuNiSafi PSV Awards is on Thika Road this week...

Nominate your best PSV crew (driver &amp; conductor)…",DAYS TO GO KFCB PSV Awards Thika Road week ... Nominate best PSV crew driver amp conductor …,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,13,FMushukhani,,FomuNiSafi,InfoKfcb,Nairobi,
1263021832015433730,Wed May 20 08:20:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It's important to seek #Concierge Services else you find your precious car on the Roadside. We care about you and y… https://t.co/bmYMiuAxt7,It 's important seek Services else find precious car Roadside We care y…,"Sentiment(polarity=0.45, subjectivity=1.0)",0.45,1.0,en,3,1,KenyanTraffic,False,Concierge,,Nairobi,
1263021599944564738,Wed May 20 08:19:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Jackie_Arkle @Ma3Route @matatuowners @NPSOfficial_KE @IG_NPS @FredMatiangi They are just... https://t.co/EIPIdudQ69,They ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,JesseKenya,False,,"Jackie_Arkle, Ma3Route, matatuowners, NPSOfficial_KE, IG_NPS, FredMatiangi",Nairobi,
1263021276584718336,Wed May 20 08:18:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Your safety is what we care most. 
Do not get stuck calm the hotline 0727700770. @LydiaAgala @NyoikeTj… https://t.co/TeRAvhx2iB",Your safety care Do get stuck calm hotline …,"Sentiment(polarity=0.30000000000000004, subjectivity=0.75)",0.30000000000000004,0.75,en,3,3,KenyanTraffic,False,,"LydiaAgala, NyoikeTj",Nairobi,
1263020875063967744,Wed May 20 08:16:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Do your car service call  0721718424. https://t.co/D6jysgUU6J via @tonnyojwang #KenyanTraffic,Do car service call via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,KenyanTraffic,False,KenyanTraffic,tonnyojwang,Nairobi,
1263020785972756480,Wed May 20 08:16:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Toyota  hilux single cub, 2011, pearl and grey available, 2500cc diesel.
We arrange for financing.
For vieing and m… https://t.co/0cAuzrhNyu",Toyota hilux single cub pearl grey available cc diesel We arrange financing For vieing m…,"Sentiment(polarity=0.09285714285714286, subjectivity=0.2380952380952381)",0.09285714285714286,0.2380952380952381,en,4,2,KenyanTraffic,False,,,Nairobi,
1263020508972568576,Wed May 20 08:15:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Today morning on my bike ride going up Naivasha Road, I discovered that teargassing joggers is now a thing. I rode… https://t.co/RHqf4fm67l",Today morning bike ride going Naivasha Road I discovered teargassing joggers thing I rode…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,1,KenyanTraffic,,,,Nairobi,
1263019601685815296,Wed May 20 08:11:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sir_Labz: #Cycling Presidents and Prime Ministers of the World.🚴🚴🚴 #PandaBaisikeli

Paul Kagame - President of the Republic of Rwanda.…",Presidents Prime Ministers World Paul Kagame President Republic Rwanda.…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,DreamCities_Ke,,"Cycling, PandaBaisikeli",Sir_Labz,Nairobi,
1263018285118996480,Wed May 20 08:06:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @InfoKfcb: 2 DAYS TO GO!!

Ladies &amp; Gentlemen....

This week's  KFCB PSV #FormNiSafi Awards is on Thika Road. 

Nominate and vote for yo…",DAYS TO GO Ladies amp Gentlemen .... This week 's KFCB PSV Awards Thika Road Nominate vote yo…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,19,sammongare,,FormNiSafi,InfoKfcb,Nairobi,
1263012541300686848,Wed May 20 07:43:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Ma3Route @PavementsSafe It's good with fruits and vegetables,hao wa sabuni kanjo wabebe hao.",It 's good fruits vegetables hao wa sabuni kanjo wabebe hao,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,0,0,2wey2wey,,,"Ma3Route, PavementsSafe",Nairobi,
1263011187039535105,Wed May 20 07:38:27 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ma3Route @PoliceKE @NPSOfficial_KE @KimathiJaymore It’s a factor of training but not all are corrupt. Some are ok… https://t.co/HJbAnwaIQl,It ’ factor training corrupt Some ok…,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,0,Alnjoroge,,,"Ma3Route, PoliceKE, NPSOfficial_KE, KimathiJaymore",Nairobi,
1263004514912788481,Wed May 20 07:11:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When we involve people with disabilities and invoke universal design principles early on in the design process, we… https://t.co/uZjrmTc0F0",When involve people disabilities invoke universal design principles early design process we…,"Sentiment(polarity=0.05, subjectivity=0.15)",0.05,0.15,en,2,0,KenyanTraffic,False,,,Nairobi,
1263004330497585153,Wed May 20 07:11:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Laikipia car BJ-50 is ready for mass production  https://t.co/rRgp1l2Fqf via @Laikipia_1 #KenyanTraffic,Laikipia car BJ-50 ready mass production via,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,en,10,3,KenyanTraffic,False,KenyanTraffic,Laikipia_1,Nairobi,
1263004136028672001,Wed May 20 07:10:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",River road no go zone recarpeting started  https://t.co/Axle07Mhhd via @johnndambuki #KenyanTraffic,River road go zone recarpeting started via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,13,0,KenyanTraffic,False,KenyanTraffic,johnndambuki,Nairobi,
1263001337341624321,Wed May 20 06:59:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DCI officer mercilessly beaten by drunk police officer at a road block along Langata road -… https://t.co/2ZSFLY81fS,DCI officer mercilessly beaten drunk police officer road block along Langata road -…,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,2,2,KenyanTraffic,False,,,Nairobi,
1262999624601743362,Wed May 20 06:52:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KenyanTraffic: Parking on #Pedestrian Pavements and #Sidewalks is not only DANGEROUS but is inconsiderate, inhumane and Selfish.  https…",Parking Pavements DANGEROUS inconsiderate inhumane Selfish https…,"Sentiment(polarity=-0.6666666666666666, subjectivity=0.9333333333333332)",-0.6666666666666666,0.9333333333333332,en,0,11,JoseKimari,,"Pedestrian, Sidewalks",KenyanTraffic,Nairobi,
1262996728036372480,Wed May 20 06:40:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TNgenye @Ma3Route @MOH_Kenya That's what they charge one way and you have to pay again when leaving or coming in,",That 's charge one way pay leaving coming,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,jimnet6,,,"TNgenye, Ma3Route, MOH_Kenya",Nairobi,
1262995806610653184,Wed May 20 06:37:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Sir_Labz @KURAroads @Ma3Route @KenyanTraffic @mlibehe @hannyhamlet @NgeshCess @mungurabillo This road is an epitom… https://t.co/tZGqDiEijM,This road epitom…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,NymohJoy,,,"Sir_Labz, KURAroads, Ma3Route, KenyanTraffic, mlibehe, hannyhamlet, NgeshCess, mungurabillo",Nairobi,"[[36.6645733, -1.3890532], [37.0626672, -1.3890532], [37.0626672, -1.1606735], [36.6645733, -1.1606735]]"
1262995122146488321,Wed May 20 06:34:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PatrickNgireva @kachwanya @WinWithStrategy @wakulima @DavidNdii @VusiThembekwayo @DrGnjenga @SBSKenya @iBizAfrica… https://t.co/9pFaEoDaPu,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,coachyawe,,,"PatrickNgireva, kachwanya, WinWithStrategy, wakulima, DavidNdii, VusiThembekwayo, DrGnjenga, SBSKenya, iBizAfrica",Nairobi,
